Topic_id,Q0,Docno,Rank,Similarity,Run_id
1,Q0,AP880609-0145,71,0.057396141334021065,1
1,Q0,AP880604-0158,72,0.057300856219699846,1
1,Q0,AP881111-0182,73,0.05725111988837431,1
1,Q0,AP880708-0210,74,0.05673725223230573,1
1,Q0,AP881001-0057,75,0.05651757688023601,1
1,Q0,AP880515-0009,76,0.056462119664401705,1
1,Q0,AP880326-0040,77,0.05638222242556261,1
1,Q0,AP880901-0131,78,0.0562287904233388,1
1,Q0,AP880816-0248,79,0.056119037781361236,1
1,Q0,AP880525-0010,80,0.055810563219209526,1
1,Q0,AP880312-0072,81,0.055594553851628745,1
1,Q0,AP880819-0258,82,0.05552847222356347,1
1,Q0,AP880320-0068,83,0.0554401145492468,1
1,Q0,AP881224-0056,84,0.05543839750589756,1
1,Q0,AP880218-0080,85,0.05529033585891841,1
1,Q0,AP880521-0044,86,0.0551050190978639,1
1,Q0,AP880623-0241,87,0.05506991496189485,1
1,Q0,AP880422-0215,88,0.05493653363756585,1
1,Q0,AP880815-0033,89,0.0545411344338736,1
1,Q0,AP881214-0158,90,0.054456035557979676,1
1,Q0,AP881209-0165,91,0.05422813957248552,1
1,Q0,AP880520-0157,92,0.05406001477484716,1
1,Q0,AP880229-0107,93,0.05358833094850985,1
1,Q0,AP881216-0222,94,0.05328347325520514,1
1,Q0,AP880726-0043,95,0.05321350433037937,1
1,Q0,AP881027-0157,96,0.05318201741716353,1
1,Q0,AP881104-0202,97,0.05300413887253306,1
1,Q0,AP880213-0052,98,0.052977534317101324,1
1,Q0,AP880712-0161,99,0.0528734862869113,1
1,Q0,AP880729-0074,100,0.052868404717116575,1
1,Q0,AP881027-0199,101,0.0528073598717062,1
1,Q0,AP880228-0016,102,0.052608944948949674,1
1,Q0,AP880909-0186,103,0.0525377606541322,1
1,Q0,AP880820-0098,104,0.052374371718131085,1
1,Q0,AP881222-0109,105,0.05233638560830095,1
1,Q0,AP881017-0232,106,0.05220453003591423,1
1,Q0,AP880514-0176,107,0.05195352777407495,1
1,Q0,AP880518-0004,108,0.05195352777407495,1
1,Q0,AP880712-0136,109,0.051871335361125884,1
1,Q0,AP880620-0058,110,0.05169450041843233,1
1,Q0,AP880505-0168,111,0.05157626218182522,1
1,Q0,AP880712-0112,112,0.051544650571235896,1
1,Q0,AP880517-0103,113,0.051530372998655184,1
1,Q0,AP881206-0170,114,0.05152142226104273,1
1,Q0,AP880324-0249,115,0.05151331447154562,1
1,Q0,AP880510-0247,116,0.05139383744729826,1
1,Q0,AP880509-0080,117,0.05137814275401969,1
1,Q0,AP880807-0079,118,0.0513312312324256,1
1,Q0,AP880607-0108,119,0.05130783763056072,1
1,Q0,AP880317-0002,120,0.05127584233686996,1
1,Q0,AP881121-0007,121,0.05127534671010572,1
1,Q0,AP881116-0146,122,0.05125820625644637,1
1,Q0,AP881024-0036,123,0.0510349562672436,1
1,Q0,AP880401-0176,124,0.051034162046223644,1
1,Q0,AP880816-0193,125,0.050908038923476034,1
1,Q0,AP881221-0078,126,0.050351701782526036,1
1,Q0,AP880630-0280,127,0.050322479718964246,1
1,Q0,AP881206-0201,128,0.05028563932897045,1
1,Q0,AP880825-0054,129,0.050207886223312514,1
1,Q0,AP880503-0097,130,0.05004044601290421,1
1,Q0,AP880604-0026,131,0.04999446228715474,1
1,Q0,AP880521-0072,132,0.04991456391030211,1
1,Q0,AP880815-0144,133,0.04987198097006333,1
1,Q0,AP880516-0036,134,0.04986288455270711,1
1,Q0,AP880616-0139,135,0.04982328897675326,1
1,Q0,AP880802-0213,136,0.04978191089275448,1
1,Q0,AP881206-0196,137,0.04975144414393015,1
1,Q0,AP880822-0139,138,0.04971192721226417,1
1,Q0,AP880310-0051,139,0.049693219073132205,1
1,Q0,AP880926-0180,140,0.04963024621590316,1
1,Q0,AP880413-0021,141,0.04960779951724929,1
1,Q0,AP881123-0150,142,0.04959944917604517,1
1,Q0,AP880620-0059,143,0.04959770604264372,1
1,Q0,AP880901-0150,144,0.049376758772465335,1
1,Q0,AP880817-0012,145,0.049220446415115755,1
1,Q0,AP880611-0042,146,0.04906085569085969,1
1,Q0,AP880322-0037,147,0.04902974016097534,1
1,Q0,AP880226-0110,148,0.04889511946575009,1
1,Q0,AP880303-0139,149,0.048842876545769125,1
1,Q0,AP880324-0049,150,0.04866103786796088,1
1,Q0,AP880516-0128,151,0.04847305621594145,1
1,Q0,AP880714-0064,152,0.04846982446265504,1
1,Q0,AP880824-0170,153,0.04837007364516068,1
1,Q0,AP881007-0193,154,0.04836900721567611,1
1,Q0,AP880802-0131,155,0.04835498553662941,1
1,Q0,AP880404-0044,156,0.0482600028178425,1
1,Q0,AP880620-0081,157,0.048247231126571304,1
1,Q0,AP880514-0047,158,0.04821041490157423,1
1,Q0,AP880517-0184,159,0.04789372748657648,1
1,Q0,AP881104-0076,160,0.04783866993493913,1
1,Q0,AP880827-0092,161,0.04779424897878883,1
1,Q0,AP881227-0031,162,0.04764667374779699,1
1,Q0,AP880512-0192,163,0.04761564976079188,1
1,Q0,AP881029-0089,164,0.04760324854254769,1
1,Q0,AP880429-0054,165,0.04756517688644394,1
1,Q0,AP881029-0088,166,0.04755190056881555,1
1,Q0,AP880614-0173,167,0.04753930460486448,1
1,Q0,AP880802-0038,168,0.04742504510474164,1
1,Q0,AP880415-0232,169,0.0472736854413072,1
1,Q0,AP880723-0005,170,0.04727167519235765,1
1,Q0,AP880405-0216,171,0.04712603168985075,1
1,Q0,AP881010-0191,172,0.046994355931921035,1
1,Q0,AP880824-0048,173,0.046983492334861064,1
1,Q0,AP880524-0071,174,0.04698325880104494,1
1,Q0,AP880827-0135,175,0.04693419522497545,1
1,Q0,AP881207-0079,176,0.04691757520218806,1
1,Q0,AP880627-0085,177,0.0468559427253647,1
1,Q0,AP880427-0114,178,0.04681398146654736,1
1,Q0,AP880726-0170,179,0.04679757285894754,1
1,Q0,AP880915-0165,180,0.04659293189498877,1
1,Q0,AP880915-0159,181,0.04658697460071291,1
1,Q0,AP880614-0028,182,0.04653189369847433,1
1,Q0,AP881105-0112,183,0.04623320842255334,1
1,Q0,AP881102-0233,184,0.046172414430219216,1
1,Q0,AP880414-0081,185,0.04609632979392266,1
1,Q0,AP881117-0229,186,0.046096042066821864,1
1,Q0,AP880310-0262,187,0.04597143811890636,1
1,Q0,AP880429-0158,188,0.04594668541770676,1
1,Q0,AP880331-0257,189,0.045842502166078755,1
1,Q0,AP880509-0152,190,0.04580912366968036,1
1,Q0,AP880617-0235,191,0.04579915856989727,1
1,Q0,AP880328-0046,192,0.045761026328413994,1
1,Q0,AP880826-0180,193,0.04576088107240498,1
1,Q0,AP881214-0042,194,0.04568586624144341,1
1,Q0,AP880316-0048,195,0.04564353459160003,1
1,Q0,AP880722-0101,196,0.045613742011107954,1
1,Q0,AP881021-0136,197,0.04560713592350435,1
1,Q0,AP880704-0017,198,0.04559376378441557,1
1,Q0,AP880312-0198,199,0.04548886817137239,1
1,Q0,AP880213-0002,200,0.045413614121862934,1
1,Q0,AP880816-0174,201,0.045388016330677065,1
1,Q0,AP880814-0032,202,0.045357767872651555,1
1,Q0,AP880429-0304,203,0.04534067672807244,1
1,Q0,AP880507-0112,204,0.04533306090065011,1
1,Q0,AP880506-0045,205,0.04530318568436664,1
1,Q0,AP881108-0058,206,0.045202869477810055,1
1,Q0,AP881224-0046,207,0.04501867275524016,1
1,Q0,AP880603-0057,208,0.04499424871955796,1
1,Q0,AP880517-0123,209,0.044958761355964584,1
1,Q0,AP881221-0092,210,0.04485000818396919,1
1,Q0,AP881107-0058,211,0.04482746433532519,1
1,Q0,AP880603-0048,212,0.04466758505067903,1
1,Q0,AP880705-0033,213,0.044580570330016646,1
1,Q0,AP880311-0193,214,0.044497825113992494,1
1,Q0,AP880523-0173,215,0.04445119890692391,1
1,Q0,AP880825-0030,216,0.04439015444932885,1
1,Q0,AP880826-0182,217,0.04436925488699868,1
1,Q0,AP880418-0017,218,0.04425810224629339,1
1,Q0,AP881027-0174,219,0.0442256511015938,1
1,Q0,AP881110-0119,220,0.04404646869837415,1
1,Q0,AP880612-0044,221,0.04394133296556782,1
1,Q0,AP880822-0216,222,0.04391799898385932,1
1,Q0,AP880824-0031,223,0.04383305913313383,1
1,Q0,AP880312-0050,224,0.04382107205878845,1
1,Q0,AP880716-0089,225,0.04374504892963292,1
1,Q0,AP880504-0147,226,0.04362448417948297,1
1,Q0,AP881031-0147,227,0.043529591908534705,1
1,Q0,AP880729-0051,228,0.04351096191448855,1
1,Q0,AP880417-0088,229,0.04346650158929626,1
1,Q0,AP880608-0172,230,0.043432315377251986,1
1,Q0,AP881108-0074,231,0.04332737229196581,1
1,Q0,AP880514-0021,232,0.04332413478560852,1
1,Q0,AP880721-0172,233,0.04323381602553214,1
1,Q0,AP880720-0284,234,0.04322609171831355,1
1,Q0,AP881105-0143,235,0.04309185153129896,1
1,Q0,AP881230-0150,236,0.042894587941436316,1
1,Q0,AP881129-0116,237,0.042886962807849094,1
1,Q0,AP880506-0243,238,0.04278110223138588,1
1,Q0,AP880512-0114,239,0.04274549391951209,1
1,Q0,AP880907-0064,240,0.042716213305848606,1
1,Q0,AP881225-0027,241,0.042665304551542965,1
1,Q0,AP881228-0129,242,0.04263519343191057,1
1,Q0,AP880225-0256,243,0.04256592530703297,1
1,Q0,AP880310-0252,244,0.04256592530703297,1
1,Q0,AP880603-0264,245,0.04256592530703297,1
1,Q0,AP880818-0259,246,0.04256592530703297,1
1,Q0,AP880505-0074,247,0.04255424709057727,1
1,Q0,AP880818-0090,248,0.04254734215999301,1
1,Q0,AP880701-0015,249,0.04246176599123132,1
1,Q0,AP880921-0032,250,0.04236424078910876,1
1,Q0,AP880527-0262,251,0.04233172711746535,1
1,Q0,AP881227-0132,252,0.04217045231184609,1
1,Q0,AP881017-0231,253,0.04216507981408487,1
1,Q0,AP881221-0119,254,0.04210633953428983,1
1,Q0,AP880815-0252,255,0.04205769290051321,1
1,Q0,AP881227-0153,256,0.04203109652713639,1
1,Q0,AP880419-0153,257,0.0420169335616049,1
1,Q0,AP880517-0198,258,0.04200434788044429,1
1,Q0,AP881214-0162,259,0.041889167347846534,1
1,Q0,AP881122-0054,260,0.04182610183565494,1
1,Q0,AP881222-0128,261,0.0418051136536552,1
1,Q0,AP880609-0221,262,0.04167263678408753,1
1,Q0,AP881224-0059,263,0.04161019946137219,1
1,Q0,AP880628-0013,264,0.0414115298122003,1
1,Q0,AP880526-0158,265,0.041352465323542656,1
1,Q0,AP880218-0105,266,0.04134769591156862,1
1,Q0,AP880407-0033,267,0.041269754815750494,1
1,Q0,AP880324-0298,268,0.04123929175524206,1
1,Q0,AP881028-0068,269,0.04115108526511709,1
1,Q0,AP880728-0138,270,0.04111566206490159,1
1,Q0,AP881106-0057,271,0.041084186107016966,1
1,Q0,AP880517-0071,272,0.04099190318682126,1
1,Q0,AP881224-0119,273,0.04087154293985715,1
1,Q0,AP880519-0231,274,0.040849458754522776,1
1,Q0,AP881005-0181,275,0.040823109045373576,1
1,Q0,AP880830-0119,276,0.040486249110175496,1
1,Q0,AP880224-0013,277,0.04046163255631817,1
1,Q0,AP880822-0183,278,0.04044964302758284,1
1,Q0,AP881028-0274,279,0.04040291922811771,1
1,Q0,AP880922-0195,280,0.04036768306940005,1
1,Q0,AP880423-0152,281,0.040296560276901705,1
1,Q0,AP880227-0019,282,0.04025310107384995,1
1,Q0,AP881123-0187,283,0.04017776145899096,1
1,Q0,AP881229-0135,284,0.04002855043245369,1
1,Q0,AP881212-0015,285,0.0400280027615741,1
1,Q0,AP880607-0210,286,0.03999220725343224,1
1,Q0,AP880829-0022,287,0.03997940980605019,1
1,Q0,AP880916-0095,288,0.039893093895281825,1
1,Q0,AP880328-0213,289,0.03989231117198935,1
1,Q0,AP880911-0003,290,0.03988098911290366,1
1,Q0,AP880630-0163,291,0.039871048772372124,1
1,Q0,AP881228-0062,292,0.0398573300333068,1
1,Q0,AP880823-0045,293,0.039853088350308506,1
1,Q0,AP880626-0032,294,0.03984892428737707,1
1,Q0,AP881202-0085,295,0.03984452144555598,1
1,Q0,AP880815-0099,296,0.03982287772240977,1
1,Q0,AP880216-0211,297,0.03958510297745331,1
1,Q0,AP881014-0168,298,0.03955508331928501,1
1,Q0,AP881227-0022,299,0.039479547070604575,1
1,Q0,AP880829-0088,300,0.03939824833309198,1
1,Q0,AP880216-0089,301,0.0393964054762492,1
1,Q0,AP880628-0048,302,0.03918725096180016,1
1,Q0,AP880225-0040,303,0.03917095106933044,1
1,Q0,AP880826-0213,304,0.03901957971547273,1
1,Q0,AP880604-0197,305,0.03896923365459539,1
1,Q0,AP880714-0107,306,0.03893301863042287,1
1,Q0,AP881212-0157,307,0.038887513372989284,1
1,Q0,AP880711-0093,308,0.03870872434933718,1
1,Q0,AP880325-0173,309,0.038695465921031576,1
1,Q0,AP880322-0030,310,0.03867003927055437,1
1,Q0,AP880810-0271,311,0.03860890680427945,1
1,Q0,AP881101-0053,312,0.03855443210164216,1
1,Q0,AP880411-0099,313,0.03852205893101276,1
1,Q0,AP880721-0145,314,0.0383449828412262,1
1,Q0,AP880314-0281,315,0.038334922754933436,1
1,Q0,AP880622-0176,316,0.038308948943225236,1
1,Q0,AP880307-0013,317,0.03827392100219564,1
1,Q0,AP881117-0082,318,0.038254224588723545,1
1,Q0,AP881101-0136,319,0.038245700033450215,1
1,Q0,AP880506-0164,320,0.038186040559472556,1
1,Q0,AP880608-0110,321,0.038183092798649405,1
1,Q0,AP880627-0111,322,0.03806037216520154,1
1,Q0,AP880227-0075,323,0.03802614626744916,1
1,Q0,AP880627-0234,324,0.03793577431136737,1
1,Q0,AP880406-0115,325,0.03792434863052706,1
1,Q0,AP880920-0130,326,0.037895177411189744,1
1,Q0,AP881018-0217,327,0.037888644732507214,1
1,Q0,AP880823-0112,328,0.03783247758371432,1
1,Q0,AP880613-0201,329,0.03778976290135268,1
1,Q0,AP881121-0079,330,0.037705490353829064,1
1,Q0,AP880520-0201,331,0.03760245000922402,1
1,Q0,AP880222-0226,332,0.03756608916357544,1
1,Q0,AP880831-0193,333,0.037490209907070034,1
1,Q0,AP880908-0019,334,0.03747096616061785,1
1,Q0,AP881024-0165,335,0.03742722800766903,1
1,Q0,AP881105-0008,336,0.03738940269039894,1
1,Q0,AP880625-0206,337,0.03735711958921222,1
1,Q0,AP880420-0140,338,0.03733505177420593,1
1,Q0,AP880515-0062,339,0.03732374232568565,1
1,Q0,AP880720-0219,340,0.03729771649608789,1
1,Q0,AP880706-0158,341,0.037246079052515764,1
1,Q0,AP881031-0038,342,0.037206571622684134,1
1,Q0,AP880810-0141,343,0.03719616871787501,1
1,Q0,AP881226-0124,344,0.037188105223685305,1
1,Q0,AP880827-0140,345,0.037150746570807434,1
1,Q0,AP880522-0071,346,0.03712207414145191,1
1,Q0,AP880420-0079,347,0.03709455536160077,1
1,Q0,AP881004-0086,348,0.0370794689024862,1
1,Q0,AP880803-0107,349,0.03707564581254372,1
1,Q0,AP880719-0142,350,0.036989322214555954,1
1,Q0,AP880304-0074,351,0.03697858088793773,1
1,Q0,AP880618-0004,352,0.03697094954323238,1
1,Q0,AP880619-0073,353,0.036928617868381766,1
1,Q0,AP880425-0034,354,0.03690451057716417,1
1,Q0,AP880722-0117,355,0.03689276949751566,1
1,Q0,AP881103-0033,356,0.036838007902572245,1
1,Q0,AP880619-0067,357,0.036816466802177754,1
1,Q0,AP880420-0087,358,0.036738485804804114,1
1,Q0,AP881120-0025,359,0.036720197447204735,1
1,Q0,AP880806-0069,360,0.036602229120605935,1
1,Q0,AP880508-0056,361,0.036569222093631296,1
1,Q0,AP881212-0107,362,0.036562453278440626,1
1,Q0,AP880623-0090,363,0.03644632695085245,1
1,Q0,AP881024-0046,364,0.036341877562654556,1
1,Q0,AP880822-0267,365,0.03631343902490591,1
1,Q0,AP881220-0028,366,0.03631063825653283,1
1,Q0,AP880518-0164,367,0.03630186449866466,1
1,Q0,AP881003-0203,368,0.03628520036740876,1
1,Q0,AP881014-0029,369,0.036225912336021765,1
1,Q0,AP880619-0042,370,0.03618235036052507,1
1,Q0,AP880523-0143,371,0.03616846299215877,1
1,Q0,AP880721-0155,372,0.036110190607699766,1
1,Q0,AP880528-0034,373,0.0359558103268755,1
1,Q0,AP880309-0111,374,0.035955600270122144,1
1,Q0,AP881214-0045,375,0.03588402146824972,1
1,Q0,AP880811-0078,376,0.03581386277074712,1
1,Q0,AP880607-0175,377,0.03580790561681326,1
1,Q0,AP880801-0033,378,0.035752593082881985,1
1,Q0,AP880325-0197,379,0.035691758011681125,1
1,Q0,AP880429-0130,380,0.035668862044206176,1
1,Q0,AP880405-0084,381,0.03564756802461932,1
1,Q0,AP880813-0077,382,0.035644906998824416,1
1,Q0,AP880826-0087,383,0.03560471873626552,1
1,Q0,AP880830-0045,384,0.03557207824412689,1
1,Q0,AP880928-0293,385,0.035563517529933766,1
1,Q0,AP881012-0055,386,0.035509795794434265,1
1,Q0,AP880418-0255,387,0.035470840517855366,1
1,Q0,AP880725-0001,388,0.035447322083682724,1
1,Q0,AP880508-0022,389,0.035156847499399804,1
1,Q0,AP880902-0072,390,0.03514640529389839,1
1,Q0,AP880808-0078,391,0.03513579450714338,1
1,Q0,AP880617-0124,392,0.03512469417344878,1
1,Q0,AP880629-0243,393,0.035030193241970604,1
1,Q0,AP880810-0231,394,0.03502942487812207,1
1,Q0,AP880415-0197,395,0.034999386354462036,1
1,Q0,AP880623-0021,396,0.03499880040224105,1
1,Q0,AP880613-0023,397,0.03492686079733055,1
1,Q0,AP881004-0129,398,0.034921057906922216,1
1,Q0,AP880612-0072,399,0.03490428147071966,1
1,Q0,AP880326-0149,400,0.03489449347356032,1
1,Q0,AP880628-0247,401,0.03487621488715425,1
1,Q0,AP880417-0010,402,0.034868653088772975,1
1,Q0,AP880419-0113,403,0.03484364553263098,1
1,Q0,AP881122-0126,404,0.03478867558207706,1
1,Q0,AP880630-0254,405,0.03478256130055403,1
1,Q0,AP880712-0042,406,0.03477954154245047,1
1,Q0,AP880215-0227,407,0.034750677962131375,1
1,Q0,AP880612-0082,408,0.034745038503952136,1
1,Q0,AP880405-0175,409,0.034743997965021346,1
1,Q0,AP880903-0097,410,0.03472718904614172,1
1,Q0,AP880226-0196,411,0.03470378798227833,1
1,Q0,AP880719-0033,412,0.03469151704533259,1
1,Q0,AP881103-0112,413,0.03464731812885861,1
1,Q0,AP880320-0059,414,0.03463908697212071,1
1,Q0,AP880802-0179,415,0.034624356582582706,1
1,Q0,AP880605-0001,416,0.034542346317052386,1
1,Q0,AP881129-0144,417,0.03451339737810153,1
1,Q0,AP880808-0026,418,0.0344947975154893,1
1,Q0,AP880815-0211,419,0.034480716921441376,1
1,Q0,AP880827-0097,420,0.03439998424391262,1
1,Q0,AP881026-0160,421,0.0343615528683533,1
1,Q0,AP880623-0022,422,0.034261921505142415,1
1,Q0,AP880708-0158,423,0.03424673833727418,1
1,Q0,AP880516-0111,424,0.034242620989231094,1
1,Q0,AP880706-0189,425,0.03415232437541987,1
1,Q0,AP880722-0131,426,0.03414343931703369,1
1,Q0,AP881026-0221,427,0.03412925941458833,1
1,Q0,AP881207-0166,428,0.03412543304299504,1
1,Q0,AP880901-0167,429,0.034121360683147646,1
1,Q0,AP880428-0032,430,0.03410193055656895,1
1,Q0,AP880501-0026,431,0.03402908354182961,1
1,Q0,AP881105-0158,432,0.0339943019618111,1
1,Q0,AP881109-0029,433,0.03398965890714719,1
1,Q0,AP880901-0050,434,0.03398383663455788,1
1,Q0,AP881005-0212,435,0.033981770129176005,1
1,Q0,AP880718-0042,436,0.033956122857662516,1
1,Q0,AP880713-0246,437,0.033923598385782024,1
1,Q0,AP880730-0095,438,0.03390949574289713,1
1,Q0,AP880617-0266,439,0.03389370201609803,1
1,Q0,AP880420-0016,440,0.033802792466918426,1
1,Q0,AP880504-0179,441,0.03377145667286878,1
1,Q0,AP880721-0135,442,0.03375419779501044,1
1,Q0,AP880728-0120,443,0.03366530105108639,1
1,Q0,AP880322-0245,444,0.033633580420079225,1
1,Q0,AP880312-0095,445,0.033625524170018066,1
1,Q0,AP881104-0266,446,0.0335852461758699,1
1,Q0,AP880722-0185,447,0.03354411120929162,1
1,Q0,AP880727-0047,448,0.033542905813545375,1
1,Q0,AP880516-0081,449,0.03353557668536606,1
1,Q0,AP880528-0044,450,0.03352284447851494,1
1,Q0,AP880615-0156,451,0.033436738857217665,1
1,Q0,AP880406-0188,452,0.03343025960578382,1
1,Q0,AP881121-0137,453,0.033379051936578044,1
1,Q0,AP880604-0163,454,0.033378622099358816,1
1,Q0,AP880617-0199,455,0.03336806542968151,1
1,Q0,AP880321-0068,456,0.033335961214318824,1
1,Q0,AP881111-0247,457,0.033243198294830266,1
1,Q0,AP880906-0062,458,0.03322411195707548,1
1,Q0,AP880701-0187,459,0.033211317262538995,1
1,Q0,AP880712-0093,460,0.0331811657214979,1
1,Q0,AP880414-0132,461,0.033085735015090066,1
1,Q0,AP880213-0153,462,0.0330743449816123,1
1,Q0,AP880505-0068,463,0.03304563794311812,1
1,Q0,AP880928-0258,464,0.03303238146405764,1
1,Q0,AP880926-0072,465,0.03298599788644527,1
1,Q0,AP880615-0187,466,0.03292585956646378,1
1,Q0,AP881019-0095,467,0.03292421558742318,1
1,Q0,AP880604-0142,468,0.032858096702278156,1
1,Q0,AP880402-0086,469,0.03284237554098517,1
1,Q0,AP880619-0079,470,0.032838706732517584,1
1,Q0,AP880613-0092,471,0.03282191358225943,1
1,Q0,AP880723-0195,472,0.032811470427709696,1
1,Q0,AP880501-0016,473,0.03277042347396675,1
1,Q0,AP880603-0241,474,0.03274226567564374,1
1,Q0,AP881122-0183,475,0.032740870551891454,1
1,Q0,AP880607-0193,476,0.03266798225633774,1
1,Q0,AP880815-0079,477,0.03261097291971124,1
1,Q0,AP880222-0256,478,0.032583111141068995,1
1,Q0,AP880914-0017,479,0.03245662121165061,1
1,Q0,AP880815-0075,480,0.03241648040856327,1
1,Q0,AP880701-0207,481,0.03237763074786375,1
1,Q0,AP880601-0259,482,0.032341377474282285,1
1,Q0,AP880215-0191,483,0.03233209477231838,1
1,Q0,AP880424-0019,484,0.03232732287512003,1
1,Q0,AP880707-0031,485,0.03228326670913668,1
1,Q0,AP880401-0210,486,0.032255783320723444,1
1,Q0,AP880721-0035,487,0.03223912515282201,1
1,Q0,AP880624-0015,488,0.032229730206575005,1
1,Q0,AP880623-0111,489,0.03222951285151879,1
1,Q0,AP880622-0228,490,0.03221543376624644,1
1,Q0,AP880906-0172,491,0.03219993274362325,1
1,Q0,AP880229-0017,492,0.03217838276019871,1
1,Q0,AP880911-0047,493,0.03214806259307474,1
1,Q0,AP880712-0139,494,0.03212788957307704,1
1,Q0,AP880623-0221,495,0.03211575510234083,1
1,Q0,AP880304-0057,496,0.032110835807468284,1
1,Q0,AP880817-0265,497,0.03208502287558358,1
1,Q0,AP880218-0291,498,0.03202386597948692,1
1,Q0,AP880606-0073,499,0.03200153668352702,1
1,Q0,AP880615-0119,500,0.032000179622953796,1
1,Q0,AP881011-0043,501,0.03197655843142946,1
1,Q0,AP880315-0054,502,0.03196019329947266,1
1,Q0,AP880913-0200,503,0.0319485956523797,1
1,Q0,AP880825-0035,504,0.031934782252654365,1
1,Q0,AP880625-0047,505,0.03190263209086052,1
1,Q0,AP881224-0130,506,0.03189722037253688,1
1,Q0,AP880418-0085,507,0.03187557013820551,1
1,Q0,AP880319-0092,508,0.03186731029384867,1
1,Q0,AP881123-0088,509,0.031818692287242094,1
1,Q0,AP881027-0094,510,0.03181003387953775,1
1,Q0,AP881226-0066,511,0.031743842751000624,1
1,Q0,AP880218-0132,512,0.03167373072834127,1
1,Q0,AP880916-0157,513,0.03167171375067509,1
1,Q0,AP880321-0138,514,0.03166804591256407,1
1,Q0,AP880701-0129,515,0.03164958704631578,1
1,Q0,AP880729-0210,516,0.03164397944952771,1
