Topic_id,Q0,Docno,Rank,Similarity,Run_id
1,Q0,AP880628-0094,77,0.1073825524931659,0
1,Q0,AP881224-0056,78,0.10684790500533839,0
1,Q0,AP881211-0022,79,0.10592468571355414,0
1,Q0,AP881015-0064,80,0.10589435061198554,0
1,Q0,AP880318-0117,81,0.10565485361938282,0
1,Q0,AP881007-0130,82,0.10505421418383944,0
1,Q0,AP881106-0057,83,0.10488253932446404,0
1,Q0,AP881222-0109,84,0.10463718391771226,0
1,Q0,AP880825-0171,85,0.10404149718070932,0
1,Q0,AP880218-0049,86,0.10333194732312007,0
1,Q0,AP880704-0017,87,0.10299110620731836,0
1,Q0,AP880726-0019,88,0.10294921374398922,0
1,Q0,AP880319-0030,89,0.1018755409590209,0
1,Q0,AP880726-0043,90,0.1018710797549479,0
1,Q0,AP880505-0074,91,0.10093798907769543,0
1,Q0,AP881107-0058,92,0.10053157801067149,0
1,Q0,AP880520-0157,93,0.10017505298401434,0
1,Q0,AP880825-0119,94,0.0987884843364661,0
1,Q0,AP880525-0245,95,0.0985442974682031,0
1,Q0,AP881117-0229,96,0.09853947405383043,0
1,Q0,AP881206-0196,97,0.09847513842338015,0
1,Q0,AP880523-0173,98,0.0984620930301412,0
1,Q0,AP880326-0040,99,0.09821941201755467,0
1,Q0,AP880512-0114,100,0.09781763129677379,0
1,Q0,AP880414-0081,101,0.09766021186998955,0
1,Q0,AP880607-0108,102,0.09717931836375628,0
1,Q0,AP880413-0021,103,0.09711219694710038,0
1,Q0,AP880911-0003,104,0.09676307108308523,0
1,Q0,AP880822-0114,105,0.09656573642387539,0
1,Q0,AP881017-0041,106,0.09631831965427494,0
1,Q0,AP880609-0145,107,0.09627707934315774,0
1,Q0,AP881207-0166,108,0.09586275211632232,0
1,Q0,AP880515-0009,109,0.09540515433255035,0
1,Q0,AP881104-0202,110,0.09514557414689061,0
1,Q0,AP881007-0122,111,0.09506971500490749,0
1,Q0,AP881028-0068,112,0.09458021129046203,0
1,Q0,AP880807-0038,113,0.0943886567734743,0
1,Q0,AP881105-0143,114,0.09413061502244943,0
1,Q0,AP880604-0158,115,0.09405656915973368,0
1,Q0,AP881121-0191,116,0.09399590954863667,0
1,Q0,AP881212-0157,117,0.09386760196804092,0
1,Q0,AP880802-0038,118,0.09379909823058621,0
1,Q0,AP881207-0079,119,0.09373017599218053,0
1,Q0,AP880708-0210,120,0.09372822754847376,0
1,Q0,AP880312-0057,121,0.09316922316983724,0
1,Q0,AP881028-0274,122,0.09314106160813199,0
1,Q0,AP880822-0046,123,0.09285328699762095,0
1,Q0,AP880802-0245,124,0.09279139602554037,0
1,Q0,AP880507-0112,125,0.09262024511126625,0
1,Q0,AP880514-0044,126,0.09255321487793754,0
1,Q0,AP880706-0278,127,0.09212633752514744,0
1,Q0,AP880213-0052,128,0.09209927422476391,0
1,Q0,AP881223-0089,129,0.09189626441653413,0
1,Q0,AP880508-0056,130,0.09176129238416844,0
1,Q0,AP880817-0012,131,0.09169706755092932,0
1,Q0,AP880927-0075,132,0.09155123097149138,0
1,Q0,AP881214-0098,133,0.09154621122102546,0
1,Q0,AP880603-0093,134,0.09128190463405028,0
1,Q0,AP881206-0201,135,0.09123334637824768,0
1,Q0,AP881229-0136,136,0.09110140391316979,0
1,Q0,AP881206-0170,137,0.0910651289616616,0
1,Q0,AP881110-0069,138,0.09092333315275211,0
1,Q0,AP880920-0179,139,0.09088171166643683,0
1,Q0,AP880216-0089,140,0.09087820079950293,0
1,Q0,AP880401-0176,141,0.0908600473977713,0
1,Q0,AP880516-0220,142,0.09077846492302226,0
1,Q0,AP880603-0048,143,0.09065463169039768,0
1,Q0,AP880901-0131,144,0.09027940428428353,0
1,Q0,AP880721-0145,145,0.09019683220484903,0
1,Q0,AP880608-0110,146,0.09010846668693007,0
1,Q0,AP880525-0152,147,0.09009337514023569,0
1,Q0,AP881027-0157,148,0.09008188259283909,0
1,Q0,AP880609-0221,149,0.0900200511056286,0
1,Q0,AP881019-0127,150,0.09000071076703335,0
1,Q0,AP881016-0057,151,0.08990656472034628,0
1,Q0,AP880629-0002,152,0.08982256395075192,0
1,Q0,AP880815-0144,153,0.08966608035289564,0
1,Q0,AP880602-0273,154,0.08947933546296748,0
1,Q0,AP880531-0262,155,0.0891974206452954,0
1,Q0,AP881024-0097,156,0.08918917997518575,0
1,Q0,AP880301-0029,157,0.08855688226024475,0
1,Q0,AP880411-0204,158,0.08850793476308061,0
1,Q0,AP880708-0042,159,0.08829497738210317,0
1,Q0,AP880802-0213,160,0.08826660505183569,0
1,Q0,AP881001-0057,161,0.08816773508357198,0
1,Q0,AP880521-0044,162,0.08803666978489154,0
1,Q0,AP880926-0199,163,0.08721857016477852,0
1,Q0,AP880915-0165,164,0.08716413852901353,0
1,Q0,AP880915-0159,165,0.08709128842766212,0
1,Q0,AP880504-0037,166,0.08708160592523417,0
1,Q0,AP880716-0089,167,0.08701974068240054,0
1,Q0,AP880417-0010,168,0.08693495271221359,0
1,Q0,AP880803-0139,169,0.08691494530174837,0
1,Q0,AP881123-0086,170,0.08678323278386164,0
1,Q0,AP881225-0027,171,0.08671302934611276,0
1,Q0,AP880219-0256,172,0.08665037218154173,0
1,Q0,AP880914-0017,173,0.08664748942351724,0
1,Q0,AP881007-0193,174,0.08662510958286751,0
1,Q0,AP880809-0107,175,0.08645874122955481,0
1,Q0,AP880825-0030,176,0.08641211527736155,0
1,Q0,AP880417-0088,177,0.08608175444947667,0
1,Q0,AP880514-0176,178,0.08607147368291461,0
1,Q0,AP880518-0004,179,0.08607147368291461,0
1,Q0,AP880315-0054,180,0.08575008514432027,0
1,Q0,AP881027-0106,181,0.08573823300002334,0
1,Q0,AP880517-0184,182,0.08568773655247351,0
1,Q0,AP880228-0016,183,0.08562070996808292,0
1,Q0,AP880517-0073,184,0.08535597249254279,0
1,Q0,AP881101-0053,185,0.08507981985631906,0
1,Q0,AP881029-0089,186,0.08501918877762409,0
1,Q0,AP881029-0088,187,0.08493529144599969,0
1,Q0,AP881102-0233,188,0.0847565295993686,0
1,Q0,AP881024-0046,189,0.08459178244561862,0
1,Q0,AP881028-0079,190,0.08447782781970578,0
1,Q0,AP881221-0078,191,0.0844603385481007,0
1,Q0,AP880609-0138,192,0.08413397225874229,0
1,Q0,AP881214-0162,193,0.0839195981412172,0
1,Q0,AP880802-0001,194,0.08325976460534919,0
1,Q0,AP881012-0138,195,0.0831492286631854,0
1,Q0,AP880606-0096,196,0.08290422109371282,0
1,Q0,AP880506-0045,197,0.08276982064689385,0
1,Q0,AP881017-0232,198,0.08269762133861439,0
1,Q0,AP880711-0082,199,0.08263239656899633,0
1,Q0,AP881122-0126,200,0.0825313002371842,0
1,Q0,AP881224-0059,201,0.08243187932961152,0
1,Q0,AP880524-0071,202,0.08229376377391101,0
1,Q0,AP880220-0058,203,0.08226406751332564,0
1,Q0,AP880816-0193,204,0.08165352847740495,0
1,Q0,AP880421-0132,205,0.0814629387138304,0
1,Q0,AP880604-0197,206,0.08113209295818004,0
1,Q0,AP880512-0192,207,0.08110283770158434,0
1,Q0,AP881111-0182,208,0.080948749311579,0
1,Q0,AP880620-0154,209,0.0808906685558771,0
1,Q0,AP881209-0020,210,0.08068465602613469,0
1,Q0,AP880616-0139,211,0.08059674165876436,0
1,Q0,AP881130-0189,212,0.08054757845492799,0
1,Q0,AP880218-0080,213,0.08046284961488602,0
1,Q0,AP880322-0030,214,0.08029294283276205,0
1,Q0,AP881214-0045,215,0.08016057833077174,0
1,Q0,AP881024-0036,216,0.07985835239949249,0
1,Q0,AP880405-0175,217,0.0798503854138804,0
1,Q0,AP881018-0217,218,0.07965622199232927,0
1,Q0,AP880520-0083,219,0.0792822745097304,0
1,Q0,AP880427-0038,220,0.07928060980362847,0
1,Q0,AP880623-0090,221,0.07924971019759869,0
1,Q0,AP880722-0101,222,0.07922672522039584,0
1,Q0,AP881227-0081,223,0.0790953846464186,0
1,Q0,AP880623-0243,224,0.07900087391154795,0
1,Q0,AP880725-0174,225,0.07890775542302768,0
1,Q0,AP880605-0001,226,0.07881964297114931,0
1,Q0,AP880906-0044,227,0.07874808036904857,0
1,Q0,AP880325-0197,228,0.0787332286579485,0
1,Q0,AP881101-0136,229,0.07863617680924107,0
1,Q0,AP880617-0235,230,0.07863212237238544,0
1,Q0,AP880504-0147,231,0.07856586733082922,0
1,Q0,AP880213-0153,232,0.07856579748193285,0
1,Q0,AP880916-0095,233,0.07845565877270258,0
1,Q0,AP881009-0045,234,0.07837793640965718,0
1,Q0,AP880824-0170,235,0.07833701032197087,0
1,Q0,AP881227-0031,236,0.0782578635508617,0
1,Q0,AP881027-0174,237,0.07813623797506813,0
1,Q0,AP880803-0012,238,0.0781153311595571,0
1,Q0,AP880217-0238,239,0.07808440766475339,0
1,Q0,AP880901-0150,240,0.07806205616454724,0
1,Q0,AP880307-0191,241,0.07794738380945487,0
1,Q0,AP880626-0079,242,0.07788181532756526,0
1,Q0,AP880822-0216,243,0.07783982469224741,0
1,Q0,AP881120-0025,244,0.07746055456907984,0
1,Q0,AP880303-0253,245,0.07711076602966778,0
1,Q0,AP881224-0119,246,0.07678826651361681,0
1,Q0,AP880627-0111,247,0.07656165194971931,0
1,Q0,AP881003-0007,248,0.07652116699391835,0
1,Q0,AP880503-0097,249,0.07625087084971911,0
1,Q0,AP881221-0157,250,0.07623341264860611,0
1,Q0,AP881222-0128,251,0.07611922638542723,0
1,Q0,AP880810-0271,252,0.07608135861707244,0
1,Q0,AP880509-0080,253,0.07592854222717234,0
1,Q0,AP880607-0193,254,0.0757305823229444,0
1,Q0,AP880516-0128,255,0.0756147892906166,0
1,Q0,AP880621-0300,256,0.07545557588056698,0
1,Q0,AP880826-0236,257,0.07542094448651204,0
1,Q0,AP880609-0122,258,0.07540455728294923,0
1,Q0,AP881023-0018,259,0.07537203043881559,0
1,Q0,AP880712-0122,260,0.07535031613724724,0
1,Q0,AP880325-0113,261,0.07534393843524509,0
1,Q0,AP880731-0010,262,0.07529065044652229,0
1,Q0,AP880312-0144,263,0.07500529032615612,0
1,Q0,AP880906-0066,264,0.07487938967561093,0
1,Q0,AP880706-0189,265,0.07475647265509519,0
1,Q0,AP881216-0222,266,0.07471431576195288,0
1,Q0,AP880501-0016,267,0.07467636484261944,0
1,Q0,AP880815-0075,268,0.07434483004714991,0
1,Q0,AP881223-0014,269,0.0743228479341292,0
1,Q0,AP880623-0241,270,0.07424924707792445,0
1,Q0,AP880826-0180,271,0.07415519452495307,0
1,Q0,AP880606-0073,272,0.07413848753940493,0
1,Q0,AP880724-0088,273,0.07410729005953562,0
1,Q0,AP881223-0152,274,0.07403405235136959,0
1,Q0,AP880907-0064,275,0.07400647104713706,0
1,Q0,AP880627-0003,276,0.07397318316067078,0
1,Q0,AP880816-0248,277,0.07395737200735404,0
1,Q0,AP881010-0191,278,0.07386979816304502,0
1,Q0,AP880320-0059,279,0.07377969212566379,0
1,Q0,AP880823-0257,280,0.07369967651224041,0
1,Q0,AP880628-0190,281,0.07311739297772404,0
1,Q0,AP880416-0165,282,0.07292017409805394,0
1,Q0,AP880719-0142,283,0.07287802691930119,0
1,Q0,AP881212-0107,284,0.072842244314483,0
1,Q0,AP881026-0160,285,0.07279125446661046,0
1,Q0,AP880503-0171,286,0.07271697503119036,0
1,Q0,AP880216-0062,287,0.07271436138975694,0
1,Q0,AP880405-0216,288,0.07261946082779996,0
1,Q0,AP880712-0093,289,0.07260380545723889,0
1,Q0,AP881122-0054,290,0.07257891373701343,0
1,Q0,AP880808-0039,291,0.0725543554101613,0
1,Q0,AP881213-0162,292,0.07250144473704218,0
1,Q0,AP880317-0002,293,0.07233539773116109,0
1,Q0,AP880215-0167,294,0.07206332603810675,0
1,Q0,AP880407-0251,295,0.07187600646737403,0
1,Q0,AP880516-0036,296,0.07180791406564833,0
1,Q0,AP880723-0195,297,0.07145463738619294,0
1,Q0,AP880223-0177,298,0.07138523490777891,0
1,Q0,AP880706-0307,299,0.07119989338803981,0
1,Q0,AP880528-0162,300,0.07110090058502068,0
1,Q0,AP880510-0247,301,0.07109124260829866,0
1,Q0,AP881226-0068,302,0.0710146755410584,0
1,Q0,AP881221-0092,303,0.07100844860362235,0
1,Q0,AP880831-0136,304,0.0709974961196613,0
1,Q0,AP880321-0288,305,0.07083828592115478,0
1,Q0,AP880911-0026,306,0.07074912262588483,0
1,Q0,AP880725-0056,307,0.07067286838125583,0
1,Q0,AP880614-0141,308,0.0705457899596631,0
1,Q0,AP881220-0028,309,0.07037415367599857,0
1,Q0,AP880418-0085,310,0.07037098704787136,0
1,Q0,AP881011-0163,311,0.07034727095376489,0
1,Q0,AP880713-0074,312,0.07026753227005006,0
1,Q0,AP880618-0004,313,0.07025724005412709,0
1,Q0,AP880726-0032,314,0.07020053489259953,0
1,Q0,AP880712-0161,315,0.07017420531127734,0
1,Q0,AP880520-0204,316,0.07011042821569427,0
1,Q0,AP881023-0055,317,0.07009498989393902,0
1,Q0,AP880620-0058,318,0.07006264484651735,0
1,Q0,AP880316-0006,319,0.07002185633639267,0
1,Q0,AP880722-0117,320,0.07000600404122674,0
1,Q0,AP880830-0119,321,0.06965773404630345,0
1,Q0,AP880316-0048,322,0.06961997244012078,0
1,Q0,AP880810-0141,323,0.06953675751045105,0
1,Q0,AP881103-0033,324,0.06950081448563805,0
1,Q0,AP880505-0168,325,0.0693365283432926,0
1,Q0,AP881123-0150,326,0.06923095029182341,0
1,Q0,AP880404-0132,327,0.06914608437247852,0
1,Q0,AP880718-0174,328,0.06912706275118888,0
1,Q0,AP880226-0196,329,0.06903680568558672,0
1,Q0,AP881228-0062,330,0.06884848047175957,0
1,Q0,AP880627-0085,331,0.06874396863141023,0
1,Q0,AP880827-0140,332,0.06863545499405588,0
1,Q0,AP880628-0013,333,0.06862371407515454,0
1,Q0,AP881121-0007,334,0.06860171125944435,0
1,Q0,AP881116-0146,335,0.06857326142092154,0
1,Q0,AP880725-0059,336,0.06811350771113375,0
1,Q0,AP880919-0112,337,0.06802095371321702,0
1,Q0,AP880308-0098,338,0.06795601464111124,0
1,Q0,AP881117-0017,339,0.067807073230284,0
1,Q0,AP880815-0079,340,0.06780216307158432,0
1,Q0,AP881224-0046,341,0.06761222020601047,0
1,Q0,AP880708-0235,342,0.06750348829428937,0
1,Q0,AP880215-0135,343,0.06739402769949271,0
1,Q0,AP881224-0130,344,0.06730201073388746,0
1,Q0,AP881004-0190,345,0.06722338334484361,0
1,Q0,AP880805-0001,346,0.06716781123149432,0
1,Q0,AP880314-0204,347,0.06713045886220412,0
1,Q0,AP880802-0131,348,0.06704820045055382,0
1,Q0,AP880213-0002,349,0.06700126193725542,0
1,Q0,AP880518-0164,350,0.06687389569231453,0
1,Q0,AP881209-0165,351,0.06686707857421953,0
1,Q0,AP880913-0120,352,0.06685424915395681,0
1,Q0,AP880727-0088,353,0.06683805636325367,0
1,Q0,AP880310-0144,354,0.06681611008149103,0
1,Q0,AP880218-0105,355,0.0667339525590458,0
1,Q0,AP881227-0022,356,0.06672840504319814,0
1,Q0,AP881019-0126,357,0.06659808091827707,0
1,Q0,AP881128-0069,358,0.06653772622902851,0
1,Q0,AP881110-0102,359,0.06652594376782299,0
1,Q0,AP880824-0031,360,0.06642569548603851,0
1,Q0,AP880324-0049,361,0.06642085664997867,0
1,Q0,AP880623-0022,362,0.06641647055597882,0
1,Q0,AP880808-0080,363,0.06635788305082527,0
1,Q0,AP880928-0245,364,0.06633343408116701,0
1,Q0,AP880825-0125,365,0.06628830850506119,0
1,Q0,AP880822-0139,366,0.06619377559140063,0
1,Q0,AP881118-0091,367,0.06602189389858236,0
1,Q0,AP880318-0184,368,0.06595576802272085,0
1,Q0,AP880527-0078,369,0.06580657189416708,0
1,Q0,AP881104-0076,370,0.06579070347105866,0
1,Q0,AP880613-0201,371,0.06578326226389763,0
1,Q0,AP880711-0093,372,0.06574972084992763,0
1,Q0,AP880401-0210,373,0.06549804359657903,0
1,Q0,AP880227-0019,374,0.06548998357442538,0
1,Q0,AP880813-0039,375,0.06547377626764118,0
1,Q0,AP880730-0095,376,0.06544873596353175,0
1,Q0,AP881201-0153,377,0.06544761991415637,0
1,Q0,AP880911-0047,378,0.06543514535303423,0
1,Q0,AP880616-0211,379,0.06536434866198891,0
1,Q0,AP880926-0018,380,0.06532861309225663,0
1,Q0,AP880702-0150,381,0.06532608394941425,0
1,Q0,AP881025-0162,382,0.06521893269371477,0
1,Q0,AP881117-0082,383,0.06519244388059438,0
1,Q0,AP880723-0005,384,0.06495079434740213,0
1,Q0,AP880720-0252,385,0.06490058116535553,0
1,Q0,AP881212-0015,386,0.0648349337947226,0
1,Q0,AP881125-0067,387,0.06481716056521791,0
1,Q0,AP880403-0094,388,0.06458515211254347,0
1,Q0,AP880613-0212,389,0.06455016680048271,0
1,Q0,AP880413-0244,390,0.06441033153101974,0
1,Q0,AP881230-0150,391,0.0643067425608635,0
1,Q0,AP880628-0188,392,0.06427923776687741,0
1,Q0,AP880829-0240,393,0.06422829509053189,0
1,Q0,AP880817-0119,394,0.06421180125093867,0
1,Q0,AP880716-0011,395,0.0641936864879718,0
1,Q0,AP880312-0198,396,0.06411856115296151,0
1,Q0,AP880324-0186,397,0.064067472942571,0
1,Q0,AP881129-0116,398,0.0640196517083296,0
1,Q0,AP880817-0265,399,0.06395897890871201,0
1,Q0,AP880813-0167,400,0.06394386794851027,0
1,Q0,AP880725-0001,401,0.06394046865375458,0
1,Q0,AP880324-0298,402,0.06387180753307606,0
1,Q0,AP880728-0138,403,0.06382287276531681,0
1,Q0,AP880919-0096,404,0.063815311486797,0
1,Q0,AP881002-0025,405,0.06367953754390958,0
1,Q0,AP880524-0066,406,0.06352265227887025,0
1,Q0,AP880824-0207,407,0.06346600157577965,0
1,Q0,AP880316-0054,408,0.0633565387639906,0
1,Q0,AP880606-0002,409,0.06329682908250735,0
1,Q0,AP880713-0236,410,0.06328928621945581,0
1,Q0,AP880831-0111,411,0.06322869427520555,0
1,Q0,AP880404-0017,412,0.0632230555024268,0
1,Q0,AP881031-0124,413,0.06314812534812116,0
1,Q0,AP880614-0028,414,0.0630398544618184,0
1,Q0,AP880720-0253,415,0.06300596599262105,0
1,Q0,AP880517-0123,416,0.06291601850159095,0
1,Q0,AP881103-0103,417,0.0628635647128783,0
1,Q0,AP880213-0102,418,0.06281517902102324,0
1,Q0,AP881228-0129,419,0.06280378018335556,0
1,Q0,AP880506-0164,420,0.06274543329470661,0
1,Q0,AP880513-0110,421,0.06274021256590893,0
1,Q0,AP880908-0107,422,0.06268518777255082,0
1,Q0,AP881226-0124,423,0.06254972738248496,0
1,Q0,AP880427-0249,424,0.06246015227309907,0
1,Q0,AP880814-0094,425,0.062368249830619414,0
1,Q0,AP880720-0219,426,0.062360249759962835,0
1,Q0,AP880810-0231,427,0.06231651433279228,0
1,Q0,AP880703-0070,428,0.06224614675571249,0
1,Q0,AP880515-0062,429,0.062196573069121665,0
1,Q0,AP880504-0179,430,0.06218646967922971,0
1,Q0,AP880617-0170,431,0.061953240715782544,0
1,Q0,AP880618-0043,432,0.0619234335625123,0
1,Q0,AP880601-0259,433,0.061917818170821606,0
1,Q0,AP881018-0096,434,0.06189926056872574,0
1,Q0,AP881202-0085,435,0.06187041434994277,0
1,Q0,AP880213-0109,436,0.061852534559187426,0
1,Q0,AP880604-0026,437,0.061804811621198316,0
1,Q0,AP880510-0225,438,0.06169669107486321,0
1,Q0,AP881027-0158,439,0.061662725435980684,0
1,Q0,AP881005-0111,440,0.06163038253083971,0
1,Q0,AP880623-0194,441,0.06162112517357099,0
1,Q0,AP880223-0092,442,0.0616030605276773,0
1,Q0,AP880511-0148,443,0.061580157364476334,0
1,Q0,AP881219-0208,444,0.06153661812853131,0
1,Q0,AP880620-0081,445,0.06144834956191079,0
1,Q0,AP880727-0228,446,0.06137622140835383,0
1,Q0,AP880321-0138,447,0.061343399464963706,0
1,Q0,AP880403-0005,448,0.061293009369316025,0
1,Q0,AP881004-0248,449,0.06125571771628763,0
1,Q0,AP880921-0098,450,0.06119224485786189,0
1,Q0,AP881110-0223,451,0.061180435880030706,0
1,Q0,AP880326-0023,452,0.06113969994094375,0
1,Q0,AP880420-0241,453,0.06105563583842616,0
1,Q0,AP880819-0082,454,0.060988055561294024,0
1,Q0,AP880712-0112,455,0.060975112692709554,0
1,Q0,AP881016-0049,456,0.06094346418169341,0
1,Q0,AP880619-0079,457,0.060833990307392186,0
1,Q0,AP880708-0124,458,0.06065949751188954,0
1,Q0,AP881206-0190,459,0.06063516513776135,0
1,Q0,AP880509-0152,460,0.060561573962595865,0
1,Q0,AP880815-0104,461,0.06050953990843836,0
1,Q0,AP880428-0139,462,0.060439520269185025,0
1,Q0,AP880406-0188,463,0.06024348206963819,0
1,Q0,AP880610-0261,464,0.060221245181014765,0
1,Q0,AP880405-0160,465,0.060156654893228675,0
1,Q0,AP880610-0076,466,0.05997752060773,0
1,Q0,AP880625-0206,467,0.05996344674630133,0
1,Q0,AP880420-0079,468,0.05996127891552565,0
1,Q0,AP880225-0031,469,0.05995399486877883,0
1,Q0,AP881122-0179,470,0.05991162948115283,0
1,Q0,AP881110-0196,471,0.05979717223199413,0
1,Q0,AP880415-0232,472,0.05978868942471927,0
1,Q0,AP880419-0181,473,0.05978532230973514,0
1,Q0,AP880813-0051,474,0.059751152290173394,0
1,Q0,AP881213-0107,475,0.05967341086154438,0
1,Q0,AP880420-0071,476,0.059615678695670034,0
1,Q0,AP880722-0166,477,0.0594927944516358,0
1,Q0,AP881004-0193,478,0.0594795418499373,0
1,Q0,AP880727-0159,479,0.05938540293489537,0
1,Q0,AP881129-0191,480,0.05936899177048536,0
1,Q0,AP881029-0108,481,0.05935899229912649,0
1,Q0,AP880630-0163,482,0.05929170726297824,0
1,Q0,AP880811-0078,483,0.05928690871001112,0
1,Q0,AP880720-0197,484,0.05923388355592328,0
1,Q0,AP881231-0115,485,0.05919625545400958,0
1,Q0,AP880504-0065,486,0.059037442076959316,0
1,Q0,AP880923-0107,487,0.058993907750276034,0
1,Q0,AP880827-0151,488,0.05895590308394216,0
1,Q0,AP880302-0120,489,0.05894318861046999,0
1,Q0,AP880311-0193,490,0.058881056755985775,0
1,Q0,AP880520-0062,491,0.058837946613017014,0
1,Q0,AP880224-0134,492,0.058619986495025964,0
1,Q0,AP881003-0021,493,0.05853441374488388,0
1,Q0,AP880603-0241,494,0.05849765011469458,0
1,Q0,AP880721-0155,495,0.05841306539612414,0
1,Q0,AP880617-0124,496,0.058330136644055314,0
1,Q0,AP880701-0015,497,0.05832954602144651,0
1,Q0,AP881221-0096,498,0.058281649568783386,0
1,Q0,AP880331-0257,499,0.05824939532949277,0
1,Q0,AP880401-0223,500,0.058244516265656486,0
1,Q0,AP880829-0088,501,0.058235439766956706,0
1,Q0,AP880523-0141,502,0.05823348553574332,0
1,Q0,AP880626-0032,503,0.05810215297629088,0
1,Q0,AP880312-0085,504,0.05810061291202615,0
1,Q0,AP880422-0089,505,0.058060810491420256,0
1,Q0,AP880405-0072,506,0.058011195609865944,0
1,Q0,AP881109-0283,507,0.05793225863580917,0
1,Q0,AP881107-0185,508,0.05787855312975582,0
1,Q0,AP880322-0213,509,0.0578716598833521,0
1,Q0,AP880426-0217,510,0.05784969029940693,0
1,Q0,AP880308-0116,511,0.05783711645001629,0
1,Q0,AP881123-0032,512,0.057787527173082914,0
1,Q0,AP880303-0286,513,0.057708745318711764,0
1,Q0,AP880712-0240,514,0.057643486796230776,0
1,Q0,AP880404-0044,515,0.0575760991931928,0
1,Q0,AP880729-0083,516,0.05752890024817581,0
